"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-06","0.00","69","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-07","0.00","68","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-08","0.00","66","44"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-09","0.00","68","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-10","0.00","71","28"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-11","0.00","69","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-12","0.00","78","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-13","0.00","62","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-14","0.00","69","35"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-15","0.00","71","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-16","0.00","73","39"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-17","0.00","73","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-18","0.00","75","35"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-19","0.00","69","44"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-20","0.00","69","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-21","0.00","73","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-22","0.00","71","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-23","0.00","60","24"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-24","0.00","73","28"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-25","0.00","64","26"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-26","0.00","69","35"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-27","0.00","71","39"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-28","0.00","66","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-29","0.00","69","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-30","0.00","77","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1989-12-31","0.86","68","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-01","0.00","75","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-02","0.00","77","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-03","0.00","78","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-04","0.00","78","44"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-05","0.00","75","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-06","0.00","71","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-07","0.00","69","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-08","0.00","71","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-09","0.00","80","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-10","0.00","77","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-11","0.00","84","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-12","0.00","77","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-13","0.00","73","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-14","0.00","75","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-15","0.00","78","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-16","0.00","78","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-17","0.00","80","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-18","0.00","75","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-19","0.00","78","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-20","0.00","73","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-21","0.00","75","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-22","0.00","73","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-23","0.00","82","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-24","0.00","80","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-25","0.00","62","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-26","0.00","68","32"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-27","0.00","78","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-28","0.00","80","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-29","0.00","71","30"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-30","0.00","71","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-01-31","0.00","71","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-01","0.00","82","44"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-02","0.00","91","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-03","0.00","84","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-04","0.00","68","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-05","0.00","75","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-06","0.00","64","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-07","0.00","80","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-08","0.00","82","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-09","0.00","86","51"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-10","0.00","82","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-11","0.00","89","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-12","0.00","82","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-13","0.00","84","39"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-14","0.00","98","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-15","0.00","82","33"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-16","0.00","93","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-17","0.00","78","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-18","0.00","80","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-19","0.00","82","39"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-20","0.00","75","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-21","0.00","77","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-22","0.00","77","44"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-23","0.00","75","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-24","0.00","75","37"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-25","0.00","77","33"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-26","0.00","77","35"
