"ID","Day","Mo","Year","Geocluster","Apis_mellifera","Varroa_destructor","ABPV","AM","AR","BQCV","CBPV","DWV","DWV_C","IAPV","KBV","LSV","SBPV","SV","VDV1","VDV2","VDV3","VO1","VTV","B_apis","B_asteroides","F_perrara","G_apicola","L_apis","L_helsingborgensis","L_kullabergensis","L_kunkeei","L_melliventris","Melissococcus_plutonius","Paenibacillus_larvae","S_alvi","Ascosphaera_apis","Aspergillus_flavus","Aspergillus_fumigatus","Aspergillus_niger","Nosema_apis","Nosema_ceranae","Afr.Extent","V.arrival"
"1382",10,7,1990,"TAM",67.5500674378042,4.60295916725593,0,0,0,9.44731e-06,0,0,0,0,0,2.73208e-06,0,0,0,0,0,0,0,0.000425966,0.18822881409,0.142421335834276,23.26459723814,0.32832451694,0.33495852405,0.74000129123,0.6801824086221,0.561190596093845,0.000117828,7.26814e-06,1.49706301879,0.0001740542269,0.10915161399444,1.4527141e-06,1.97551538e-05,1.09280900266107e-05,6.5924858e-05,74.0961692577245,0
"1383",9,7,1990,"TAM",62.3393499119729,5.25680431176606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81341e-06,0.16922423358,0.29767932147776,18.75898618518,7.5388782755,1.34742955087,1.76861172886,0.598251150246,0.43290341391,0.000118246,5.52909e-06,1.35233471366,0.0001928411233,0.1359095273876,1.7338342e-06,1.0492485e-05,1.622889e-06,0.003312626049,96.3438848449252,0
"1384",14,8,1990,"TAM",81.9810019646422,2.78728459042478,0,1.66043e-07,0,0.00152562,0,0,0,0,0,3.76864e-05,0,0,0,0,0,0,0,0.43520444304,0.16170333698,0.01883363635,10.50215417413,0.474355108516,0.43386550114,0.113416846911011,0.4493343636,0.043693732896,7.5435e-05,1.04955e-05,2.37713841165,8.84928212e-05,0.219549189144,4.2343407e-06,1.88316e-05,1.50182e-06,0.000734030503,0.550197609168083,0
"1388",14,8,1990,"TAM",79.0629935602794,6.65362426203784,0,0,0,0,0,0.000190861,0,0,0,0,0,0,0,0,0,0,0,0.08921082028,0.04984473809,0.03413690262,11.032960517988,0.99410515427,0.11663379329,0.08586485226,0.074726832,0.03057939513,4.15102e-05,4.259e-06,1.59743821015,4.9363841e-05,0.177415380653,2.1873969e-06,7.8711808e-06,9.891441e-06,0.000186476542,1e-07,0
"1393",14,8,1990,"TAM",77.0200995523412,6.57145089278725,0,0,0,0,0,0.000108343,0,0,0,0,0,0,0,0,0,0,0,0.074896525,0.03082550563,0.00107640663,13.0050074403737,0.926332370747,0.044837234668,0.1054357190723,0.1004235508,0.08296671355,2.44236e-05,4.49253e-06,1.965293759067,0.0007025532329,0.07028275019,2.119433e-06,1.01526765e-05,9.925604e-06,0.00019792406,90.4278873825795,0
"1399",14,8,1990,"TAM",86.8648550475902,9.17871657927392,0,0,0,1.51549e-06,0,0.000188086,0,0,0,0,0,0,0,0,0,0,0,1.17005e-05,0.10196612278,0.03470016393,2.07201236609,0.5318442534181,0.1744427260981,0.17815982202,0.342279765375406,0.0605034151,7.08991e-05,3.77325e-06,0.29680593316,0.0006242381071,0.16242348214,2.925798e-06,0.000101758869,1.232316e-05,0.00030901576,50.9646228993393,0
"1403",11,9,1990,"TAM",75.1256956808472,8.071365697508,0,3.67151e-08,0,6.61374e-06,0,0,0,0,0,4.1519e-05,0,0,0,0,0,0,0,0.03916908364,0.01733087339,0.02339386153,8.30115001297,4.58143835606,0.2855407275,0.14199337389,0.2427903860973,0.3065199144621,6.42687e-05,6.66482e-06,2.66697590263,0.0003159929554,0.195625852061,3.346136e-06,9.183091e-06,0.000312112171,0.000260814414,1.47694079856204,0
"1404",11,9,1990,"TAM",91.611565838258,3.53977999778385,0,2.90998e-07,0,0,0,0,0,0,0,5.05742e-06,0,0,0,0,0,0,0,6.25388e-05,0.15891312929,0.0784786508,2.6753279847,0.41333602301,0.1836104993,0.10103770789,0.13505013507191,0.09615616491,6.87357e-05,3.43856e-06,0.69843343561,0.0004977762258,0.307347523852,3.401766e-06,2.93019389e-05,7.473053e-06,0.00029784506,1e-07,0
"1405_A",12,9,1990,"TAM",81.2978357057943,6.25328848829018,0,1.464e-06,0,7.9953e-06,0,0,0,0,0,1.93088e-05,0,0,0,0,0,0,0,0.03847294094,0.33562362913,0.03825640193,6.91245868698,0.79013963246,0.20862409245,0.541506916051,0.1247278654,0.3336566851353,0.000120136,2.39594e-05,3.01295226942782,0.0002151517095,0.1118489291564,1.1315903e-06,7.792958e-06,1.7748345e-05,0.000160426668,97.3867719070984,0
"1407",12,9,1990,"TAM",90.525006619515,7.76378211650419,0,4.62485e-08,0,2.78058e-06,0,0.000142212,0,0,0,0,0,0,0,0,0,0,0,0.05344984291,0.01175096741,0.0057674477,0.34464919104,0.18426350245,0.0421313260189,0.035983646546,0.0464601766,0.05372632495,1.96197e-05,1.69901e-06,0.73736498907,0.0001665668912,0.195167009299,3.2695182e-06,1.38616589e-05,1.1129399e-05,0.0001379803,1e-07,0
"1408",12,9,1990,"TAM",87.6332178698501,1.94317062292217,0,0,0,2.34609e-06,0,0,0,0,0,4.76854e-05,0,0,0,0,0,0,0,0.00078767388,0.0227579462,0.1361553822511,6.50583403007,0.71377434499,0.10711190976,0.04680582572,0.017734745088,0.05228412807,2.39401e-05,1.10319e-06,2.5751271923,0.0001794540094,0.244758105793,2.598188e-06,1.3933795e-05,1.9868415e-05,0.000182240608,74.2042273355695,0
"1409",12,9,1990,"TAM",62.6931663895281,6.55690245788474,0,0,0,3.02587e-06,0,0.000373054,0,0,0,0,0,0,0,0,0,0,0,0.03083327407,0.07353423884,0.0886523738020946,21.70870072502,1.40459624503,0.0022336527534,0.00192704163,0.063019412238759,0.0125334384,5.79982e-05,1.26864e-05,7.19784393213,8.44483166e-05,0.1655039518431,2.1489852e-06,7.1710946e-06,6.413764e-06,2.5631034e-05,1e-07,0
"1410",12,9,1990,"TAM",91.1363530684807,6.13675637908536,2.77363e-05,0,0,0,0,0.00192465,0,0,0,0,0,0,0,0,0,0,0,0.00789067574,0.003194797866,0.0026730251,2.085889368981,0.17544398159,0.02695368664,0.0157701016,0.03322294055,0.02869907828,1.58606e-05,2.24698e-05,0.18746763744,0.0003192729833,0.156934386664,3.0241896e-06,1.92128505e-05,8.709621e-06,0.00040246607,1e-07,0
"1411",12,9,1990,"TAM",80.2503177604812,5.74711834828446,3.96476e-05,8.17276e-08,0,4.90697e-06,0,2.05756e-06,0,0,2.19477e-06,0,0,0,0,0,0,0,0,9.93864e-05,0.21402420466,0.01914042013,8.624621680439,1.45953109433,0.43133746952,0.35243276924,0.26137058817634,0.27430996549,0.000196462,1.25364e-05,2.25082787765,0.0002923294529,0.1140010411049,3.0995476e-06,2.30534762e-05,3.1407593e-05,0.000263666148,89.7979099978174,0
"1412",12,9,1990,"TAM",94.1918297590087,3.84511032253639,0,1.40305e-06,0,0,0,5.89168e-06,0,0,0,2.03661e-05,0,0,0,0,0,0,0,6.40074e-05,0.02302618422,0.0421818632105066,0.8921956976,0.15656822316,0.18059127969,0.08394114222,0.0655021001168419,0.05632243271,3.85215e-05,3.61423e-06,0.2834140921,0.0003319919052,0.178557179424,2.988748e-06,2.3143711e-05,1.444299e-05,0.00025924533,99.9999999,0
"1413",13,9,1990,"TAM",60.4631425409602,11.3211475522584,1.9493e-05,0,0,2.71449e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89326e-06,0.03459840495,0.21373510012,19.5529493385445,1.24107686123,1.03809602956,0.104245682589,0.0328072611799599,0.0821497595,3.97949e-05,3.22444e-06,5.82413880747,7.78609628e-05,0.0916318051549,1.9858362e-06,1.16034768e-05,1.3346686e-05,0.000173965962,1e-07,0
"1414",13,9,1990,"TAM",91.2496956292565,7.10166239220498,3.73566e-05,4.08091e-08,0,4.89524e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08456541509,0.05626849507,0.00065300359,0.78709584118,0.12442397199,0.029010925,0.01460871786,0.126582588217577,0.03651891014,1.31531e-05,6.89557e-06,0.27912592338,0.0005550346838,0.1087430995628,3.975969e-06,1.47172489e-05,3.2951136e-05,0.000305698539,1e-07,0
