"ID","Drone","Varroa","Day","Mo","Year","Geocluster","City_original","City_rename","State","Country","Latitude","Longitude","Other_obs","Weather","Collector","Beekeeper","S_sample","S_site"
"1531","","Unknown",12,12,1990,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.375KG, 2 MUESTRAS DE ETOH, MUESTRAS DE CRIA Y ENJ. ENTERO, KM 49.5 NIDO DE RATA SIN RATAS","SOLEADO, POCO VIENTO","KRW, JHZM, IGI","TRAPLINE",NA,NA
"1532","","Unknown",11,12,1990,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.225KG, 2 MUESTRAS DE ETOH, MUESTRAS DE CRIA Y ENJ. ENTERO, HUEVOS TO EDGE OF COMB, RATAS CON ABEJAS, AVISPAS ENTRE TAPAS(ROJA-AMARILLAS), KM 53.1",NA,"WLR, KRW, JHZM","TRAPLINE",NA,NA
"1533","","Unknown",15,1,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"0.225KG, MUESTRA DE CRIA Y ENJ ENTERO, NO HAY ZANGANOS",NA,"WLR, JHZM, BTG","TRAPLINE",NA,NA
"1534","","Unknown",16,1,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.425KG, NO TIENE PANAL, MUESTRA DE ENJ ENTERO",NA,"WLR","TRAPLINE",NA,NA
"1535","","Unknown",16,1,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"1.475KG, NO HAY ZANGANOS, MUESTRA DE ENJ ENTERO",NA,"WLR","TRAPLINE",NA,NA
"1536","","Unknown",16,1,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.825KG, NO HAY ZANGANOS, MUESTRA DE ENJ PARCIAL",NA,"WLR","TRAPLINE",NA,NA
"1537","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.875KG, NO ZANGANOS, ENJ PARCIAL",NA,"WLR","TRAPLINE",NA,NA
"1538","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.325KG, ENJ PARCIAL, MUCHO NECTAR, MUCHAS CELDILLAS DE ZANGANO",NA,"WLR","TRAPLINE",NA,NA
"1539","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.275KG, ENJ PARCIAL, ZANGANOS PRESENTE, SIT INTERM #31.6, KM 74.8",NA,"WLR","TRAPLINE",NA,NA
"1540","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.625KG, ENJ PARCIAL, 1 PANALCITO ZANGANERO, NO ZANGANOS, MUCHO NECTAR POCO POLLEN",NA,"WLR","TRAPLINE",NA,NA
"1541","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SIN ZANGANO, MUCHA MIEL, POCO POLEN",NA,"WLR","TRAPLINE",NA,NA
"1542","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.725KG, NO ZANGANOS, MUCHO NECTAR, MIEL OPERCULADA, MUESTRA DE ENJ PARCIAL",NA,"WLR","TRAPLINE",NA,NA
"1543","","Unknown",17,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.985KG, ENJ PARCIAL, MUCHA MIEL, POCO POLEN, UNAS CUANTOS CELDILLAS ZANGANOS, NO HAY ZANGANOS",NA,"WLR, JHZM, MR","TRAPLINE",NA,NA
"1544","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ENJ ENTERO, SIN ZANGANOS, CERA MUY ""AGUADA""(?), MUCHO NECTAR, ALGO DE POLEN, SITIO INTERM #36.5, KM 57.7",NA,"WLR","TRAPLINE",NA,NA
"1545","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.725KG, PANAL DE ZANGANO CON MIEL, SIN ZANGANO, ENJ PARCIAL,",NA,"WLR, JHZM, MR","TRAPLINE",NA,NA
"1546","","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.575KG, SIN ZANGANOS, ENJ PARCIAL, MUCHO NECTAR Y MIEL",NA,"WLR, JHZM, MR","TRAPLINE",NA,NA
"1547","","Unknown",17,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"2.075KG, SIN ZANGANO, ENJ ENTERO",NA,"WLR, JHZM, MR","TRAPLINE",NA,NA
"1549","YES","Unknown",16,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.885KG, ENJ PARCIAL, ZANGANOS PRESENTES",NA,"WLR, JHZM, MR","TRAPLINE",NA,NA
"1550","","Unknown",15,1,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"0.525KG,NO ZANG,ENJ ENTERO,ORIG #1532,BUT USED LAST MONTH;GIVEN 1550,BUT USED LATER TOO,WILL RETAIN SMPL #1550 + RENUMBER SUBSEQUENT SAMPLE (LATE JAN) AS 1784, SLIDES MAY BE 1532A",NA,"WLR, JHZM, BTG","TRAPLINE",NA,NA
"1551","","Unknown",30,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.425KG, 15'S, PRES DE ZANGANOS","MEDIO NUBLADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1552","","Unknown",30,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.375KG, 15'S,","MEDIO NUBLADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1553","","Unknown",30,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.375KG, 15'S, PRES DE ZANGANOS, NO COMB OR BROOD YET","MEDIO NUBLADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1554","YES","Unknown",30,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.275KG, PRES. DE ZANGANOS, 15'S, SITIO INTERM KM 45.5","MEDIO NUBLADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1555","","Unknown",31,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.475KG, 15'S, NO SE ENCONTRO REINA","DESPEJADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1556","","Unknown",31,1,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.6252KG, 15'S","DESPEJADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1557","","Unknown",31,1,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.125KG, SITIO INTERMEDIO KM 34.5, 15'S","DESPEJADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1559","","Unknown",31,1,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"1.325KG, PRESENCIA DE DRONAS, QUINCENALES","DESPEJADO","JHZM,MDR,IGI","TRAPLINE",NA,NA
"1560","","Unknown",13,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.075KG, ENJAMBRE PORFUERA, SIT INTERM KM 21.2, PRES DE ZANGANOS, NO COMB","DESPEJADO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1561","","Unknown",13,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.075KG, ENJAMBRE FUERTE","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1562","","Unknown",13,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.225KG","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1563","","Unknown",13,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.625KG","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1564","","Unknown",13,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.325KG, NO COMB","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1565","","Unknown",14,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0.675KG, SIT INTERM KM 41.6, PRES. DE ZANGANOS","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1566","","Unknown",14,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.125KG, CELDILLA DE ZANGANO, MUCHO POLEN","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1567","","Unknown",14,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.475KG, NO SE ENCONTRO LA REINA, PRES. DE ZANGANO","DESPEJADO","JHZM","TRAPLINE",NA,NA
"1568","","Unknown",14,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.425KG, MUCHO POLEN","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1570","","Unknown",14,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.275KG, CELL SIZE 5.23, BUT COMB TOO SMALL FOR ACCURATE MEASUREMENT OF CELL SIZE (KRW)","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1571","","Unknown",14,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.625KG, PRES. DE ZANG.","NUBLADO","JHZM","TRAPLINE",NA,NA
"1574","","Unknown",14,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.175KG","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1575","","Unknown",14,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.925KG, MUCHO POLEN","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1576","","Unknown",27,3,1991,"TAM","JAUM-VICT","","TAMAULIPAS","MEXICO",NA,NA,"PESO:1.750 KG.-.375=1.375KG, MUESTRA QUINCENALE (15'S), SITIO INTERMEDIO, KM 145.6","NUBLADO","JHZM","TRAPLINE",NA,NA
"1577","YES","Unknown",27,2,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"PESO:1.000 KG.-.375=0.0625KG, PRES DE ZANGANOS, MUESTRA 15'S, KM 164.2","NUBLADO, FRIO","JHZM","TRAPLINE",NA,NA
"1578","","Unknown",27,2,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"PESO:2.050 KG.-.375=1.675KG, KM 168.1, MUESTRA 15'S","NUBLADO, FRIO","JHZM","TRAPLINE",NA,NA
"1579","","Unknown",27,2,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"PESO:.600 KG.-.375=0.225KG,PRES DE ZANG, MUESTRA 15'S, KM 168.1","NUBLADO, FRIO","JHZM","TRAPLINE",NA,NA
"1580","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.350 KG.-.375=0.975KG, 15'S, KM 9.5","NUBLADO","JHZM","TRAPLINE",NA,NA
"1581","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.750 KG.-.375=0.375KG, 15'S, KM 5.6","NUBLADO","JHZM","TRAPLINE",NA,NA
"1582","YES","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.450 KG.-.375=0.075KG, 15'S, PRES DE ZANGANOS, KM 24.5","NUBLADO","JHZM","TRAPLINE",NA,NA
"1583","YES","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 24.5","NUBLADO","JHZM","TRAPLINE",NA,NA
"1585","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 28.9","NUBLADO","JHZM","TRAPLINE",NA,NA
"1586","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 32.9, PRES DE ZANG","NUBLADO","JHZM","TRAPLINE",NA,NA
"1588","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.750 KG.-.375=0.375KG, 15'S, KM 35, PRES DE ZANG","NUBLADO","JHZM","TRAPLINE",NA,NA
"1589","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.150 KG.-.375=0.775KG, 15'S, KM 38, ENJAMBRE PORFUERA, NO COMB","NUBLADO","JHZM","TRAPLINE",NA,NA
"1591","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 40.3, PRES DE ZANG","NUBLADO","JHZM","TRAPLINE",NA,NA
"1592","","Unknown",27,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.200 KG.-.375=0.825KG, 15'S, KM 40.3, PRES DE ZANGANOS","NUBLADO","JHZM","TRAPLINE",NA,NA
"1594","","Unknown",28,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.250 KG.-.375=0.875KG, 15'S, KM 62.7, TRAMPA CAIDA, PANALES DESTROZADOS, PRES DE ZANG","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1596","","Unknown",28,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 77.3, PRES DE ZANG","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1597","","Unknown",28,2,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:550 KG.-.375=0.175KG, 15'S, SITIO INTERM KM 116.4, PRES DE ZANG","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1598","YES","Unknown",28,2,1991,"TAM","SLM-ALDAMA","","TAMAULIPAS","MEXICO",NA,NA,"PESO:1.150 KG.-.375=0.775KG, 15'S, KM 147, PRES DE ZANG","MEDIO NUBLADO","JHZM","TRAPLINE",NA,NA
"1599","","Unknown",28,2,1991,"TAM","SLM-PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:1.550 KG.-.375=1.175KG, 15'S, KM 24.5","SOLEADO","JHZM","TRAPLINE",NA,NA
"1600","","Unknown",11,3,1991,"TAM","ACMBRES-VICT","","TAMAULIPAS","MEXICO",NA,NA,"PESO:1.250 KG.-.375=0.88KG, MUES. DE ENJ. PARTIAL, CELDILLA DE ZANG, BASTANTE MIEL Y POLEN, KM 156.5",NA,"WLR ET AL","TRAPLINE",NA,NA
"1602","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"0.58KG, ENJ PARCIAL, MUY POCOS ZANG, ENJAMBRE MUY NUEVO, ""HUBO POR LO MENOS UN ENJAMBRE A LAS 12:30 CUANDO SE REVISO -ABANDONO- PARA CUANDO LLEGAMOS A LAS 14:30!...SE FUE A LA OTRA TRAMPA"" KM 40.7",NA,"WLR ET AL","TRAPLINE",NA,NA
"1603","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:1000 G.-.35=0.65KG, MUEST DE ENJ PARCIAL, REINA ""VIRGEN"", MIEL BASTANTE, POCOS ZANGANOS, KM 37.4",NA,"WLR ET AL","TRAPLINE",NA,NA
"1604","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:1.50 KG.-.370=0.7KG, SIN REINA; NO SE ENCONTRO, KM 24.5",NA,"WLR ET AL","TRAPLINE",NA,NA
"1605","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"MUEST. DE ENJ. PARCIAL, NO HAY ZANGANOS, NO OTHER SAMPLES INDICATED OM DATA SHEET...",NA,"WLR ET AL","TRAPLINE",NA,NA
"1606","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:900 GMS.-350=0.55KG, ENJ PARCIAL, SIN ZANG...CHECK ON THIS ONE...",NA,"WLR ET AL","TRAPLINE",NA,NA
"1607","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:1.24-.370 KG.=0.87KG, BASTANTE POLEN, NO HAY ZANG, SIT INTERM KM 16.3",NA,"WLR ET AL","TRAPLINE",NA,NA
"1609","","Unknown",12,3,1991,"TAM","PESCA-SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"PESO:.550-.370 KG.=0.18KG, NO SE TOMO(ENJ) POR HABER POCAS ABEJAS, SIT INTERM KM 7.3",NA,"WLR ET AL","TRAPLINE",NA,NA
"1610","","Unknown",12,3,1991,"TAM","SLM-ALDAMA","","TAMAULIPAS","MEXICO",NA,NA,"PESO:800-370 GMS=0.430KG, NO HAY ZANG, MUES DE ENJ PARCIAL, MUCHO NECTAR, KM 147",NA,"WLR ET AL","TRAPLINE",NA,NA
"1611","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:2.250-.370 KG.=1.88KG, NO HAY ZANG, MUCHO POLEN Y NECTAR, KM 116.4",NA,"WLR ET AL","TRAPLINE",NA,NA
"1612","YES","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.125-.370=0.755KG, PRES DE ZANG, MUCHO POLEN Y MIEL, MUEST DE ENJ ENTERO, KM 83.7",NA,"WLR ET AL","TRAPLINE",NA,NA
"1615","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.250-.370 KG.=0.88KG, POCO MIEL Y POLEN, SIN ZANG, MUES DE ENJ ENTERO, SIT INTERM KM 67.6","DESPEJADO","WLR ET AL","TRAPLINE",NA,NA
"1617","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,".975-.370=0.605KG, MUEST DE ENJ PARCIAL, MUCHO POLEN Y NECTAR, PRES DE ZANG, SIT INTERM KM 61.5",NA,"WLR ET AL","TRAPLINE",NA,NA
"1618","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,".75-.370 KG.=0.38KG, PRES DE ZANG, SIT INTERM KM 61.5",NA,"WLR ET AL","TRAPLINE",NA,NA
"1619","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLA DE ZANGANO, NO HAY ZANG, HUEVECILLOS DE OBRERA?, ABANDANO?,NO MUEST DE ENJ??, KM 55.6",NA,"WLR, MDR","TRAPLINE",NA,NA
"1620","","Unknown",13,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.450-.370 KG.=1.08KG, POSTURA HASTA LOS EXTREMOS DEL PANAL, SIN ZANG, MUEST DE ENJ PARCIAL, SIT INTERM KM 51.8",NA,"WLR, MDR","TRAPLINE",NA,NA
"1621","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.150 KG.-.370=0.78KG, MUEST DE ENJ PARCIAL, NO HAY ZANG, 30x30CM HUEVECILLOS DE ZANG, NO TIENE ETIQUETAS DE PAPEL, KM 47.3",NA,"WLR, MDR","TRAPLINE",NA,NA
"1622","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:.950 KG.-.370=.950 KG.-.370=0.58KG, MUEST DE ENJ PARCIAL, PRES DE ZANG, BASTANTE POLEN, ALGO MIEL, KM 43.8",NA,"WLR, MDR","TRAPLINE",NA,NA
"1623","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.2-.370 KG.=0.83KG, MUEST DE ENJ PARCIAL, SIN ZANGANOS, 30x30CM CRIA DE ZANG, CELDILLA DE ZANGANO, SIT INTERM KM 41.6",NA,"WLR, MDR","TRAPLINE",NA,NA
"1624","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.30 KG.-.370=0.93KG, MUEST DE ENJ PARCIAL, ALGUNOS ZANGANOS (POCOS), KM 38","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1625","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"peso:1.150-.370 kg.=0.78KG, MUEST DE ENJ PARCIAL, NO HAY ZANG, KM 35","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1626","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"peso:.498-.370=.498-.370=0.128KG, INSUFICIENTE POR MUESTRA DE ENJ, ALGO POLEN, MUCHAS CELDA CON DOS HUEVECILLOS (REINA JOVEN), HAY UN ENJ EN ESTE SITIO QUE SE MUESTREO 8 MAR 91 POR ZAVALA, KM 32.5","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1628","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"750 GM.-.370=0.38KG, PRES DE ZANG, POLEN Y NECTAR ABUNDANTE, NO SE SACO MUESTRA DE ENJ, KM 26.7, FLORACION DE GAVIA, MESQUITE, TERMINA HUISACHE, RETAMA COMIENZA, TODO SEQUISIMO, MUY POCO AQUA HA CAIDO","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1629","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"1.300-.370 KG.=0.93KG, MUESTRA ENJ ENTERO.KM 26.7","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1630","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO 650 G.-.370=0.28KG, NO SE MUESTREO ENJ, NO SE ENCOTROLA REINA, TODOS PANALESSE CAIERON, UN ZANG, SIT INTERM KM 21.2","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1631","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.900 KG.-.375=1.53KG, PRES DE ZANG, MUCHO NECTAR, MUEST DE ENJ ENTERO, KM 16.5","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1632","","Unknown",12,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PESO:1.100 KG.-.375=0.73KG, BASTANTES ZANG, MUEST DE ENJ ENTERO, KM 5.6","DESPEJADO","WLR, MDR","TRAPLINE",NA,NA
"1634","","Unknown",8,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUESTREADO POR ZAVALA 8 MAR 91, KM 32.5",NA,"JHZM","TRAPLINE",NA,NA
"1636","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 1.5, 15'S,PESO:0.700KG-.370=.325, PRES DE ZANG, NO HAY REINA, ENJ NUEVO","DESPEJADO","JHZM, MDR, AZOCA","TRAPLINE",NA,NA
"1637","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 1.5, 15'S,PESO:1.300KG-.370=.925, PRES DE ZANG, MIEL Y POLEN","DESPEJADO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1639","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 5.6, 15'S, PESO:1.050KG-.375=.675, MIEL Y POLEN","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1640","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 11.9, 15'S,PESO: 1.800KG-.375=1.425, NO ZANG","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1641","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 24.5, 15'S, PESO:1.750KG-.375=1.375, PRES DE ZANG, NO SE HALLO LA REINA, MIEL Y POLEN","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1642","YES","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SITIO INTERM KM 28, 15'S,PESO:1.600KG-.375=1.225, MIEL Y POLEN","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1643","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 40.3, 15'S, PESO:.700KG-.375=.325, PRES DE ZANG, MIEL Y POLEN","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1644","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 43.8, 15'S, PESO:0.800KG-.375=.425, NO HAY ZANG, MIEL Y POLEN","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1645","","Unknown",26,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 43.8, 15'S, PESO:0.750KG-.375=.375","DESPEJADO CON VIENTO","JHZM,MDR,AZOCA","TRAPLINE",NA,NA
"1646","YES","Unknown",27,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"KM 60, 15'S, PESO:.800 KG.-.375=.425, PRES DE ZANG, MIEL Y POLEN","DESPEJADO","JHZM,MDR,IGI,AZOCA","TRAPLINE",NA,NA
"1649","","Unknown",27,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SITIO INTERM KM 109, 15'S, PESO:2.250KG-.375=1.875, PRES DE ZANG, MIEL Y POLEN","DESPEJADO","JHZM,MDR,IGI,AZOCA","TRAPLINE",NA,NA
"1650","","Unknown",27,3,1991,"TAM","VICT-SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SITIO INTERM KM 112.4, 15'S,PESO:1.200KG-.825, MIEL Y POLEN","DESPEJADO","JHZM,MDR,IGI,AZOCA","TRAPLINE",NA,NA
